"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2012","Poland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,102.4","s"
"2012","Poland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","464.5","s"
"2012","Poland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","10,521.4","s"
"2012","Portugal","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Portugal","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","883.1","s"
"2012","Portugal","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Portugal","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Portugal","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Romania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","6,482","s"
"2012","Romania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,041","s"
"2012","Romania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,093","s"
"2012","Romania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","3,211","s"
"2012","Romania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","6,482","s"
"2012","Slovenia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","928.05","s"
"2012","Slovenia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","161.73","s"
"2012","Slovenia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","2.23","s"
"2012","Slovenia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","187.26","s"
"2012","Slovenia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","922.92","s"
"2012","Slovakia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","665.3","s"
"2012","Slovakia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","305.8","s"
"2012","Slovakia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","30.7","s"
"2012","Slovakia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","310.2","s"
"2012","Slovakia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","18.7","s"
"2012","Finland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Finland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","415","s"
"2012","Finland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Finland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1,272.7","s"
"2012","Finland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Sweden","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Sweden","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Sweden","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Sweden","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Sweden","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2012","United Kingdom","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","8,214","s"
"2012","United Kingdom","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,828","s"
"2012","United Kingdom","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,049","s"
"2012","United Kingdom","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1,122","s"
"2012","United Kingdom","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","8,214","s"
"2012","England and Wales","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","England and Wales","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2012","England and Wales","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","England and Wales","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2012","England and Wales","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Iceland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,571","s"
"2012","Iceland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","929.9","s"
"2012","Iceland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,207.2","s"
"2012","Iceland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","36.5","s"
"2012","Iceland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","3,571","s"
"2012","Norway","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Norway","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","816","s"
"2012","Norway","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Norway","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Norway","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2012","Switzerland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","2,004.8","s"
"2012","Switzerland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","935","s"
"2012","Switzerland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","160.2","s"
"2012","Switzerland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","592","s"
"2012","Switzerland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","2,004.8","s"
"2012","Former Yugoslav Republic of Macedonia, the","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","165.1","s"
"2012","Former Yugoslav Republic of Macedonia, the","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","136.5","s"
"2012","Former Yugoslav Republic of Macedonia, the","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Albania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Albania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Albania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Albania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2012","Albania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2012","Serbia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,869.2","s"
"2012","Serbia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","681.2","s"
"2012","Serbia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","140.1","s"
"2012","Serbia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","61.7","s"
"2012","Serbia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","3,869.2","s"
"2012","Turkey","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","50,509.92","s"
"2012","Turkey","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,967.48","s"
"2012","Turkey","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","41,547","s"
"2012","Turkey","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","619.11","s"
"2012","Turkey","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","50,446.98","s"
