"TIME","RBD","NACE_R2","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2009","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Rhine - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Rhône - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Po - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Danube - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2010","Scheldt/Escaut - RBD (BE-Brussels)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Schelde/Escaut - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.35",""
"2010","Maas/Meuse - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.91",""
"2010","Danube - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.67",""
"2010","Black Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.83",""
"2010","East Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.41",""
"2010","West Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","96.94",""
"2010","Danube - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2010","Dyje / Thaya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Morava / March (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90",""
"2010","Labe / Elbe - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2010","Upper and middle Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2010","Upper Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2010","Berounka","Total - all NACE activities","Percentage","Population connected to public water supply (%)","84",""
"2010","Lower Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2010","Ohre and lower Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2010","Odra / Oder - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2010","Danube - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Rhine - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Lake Constance/Alpine Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Hochrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Oberrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Neckar","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Main","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Moselle-Saar (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Middle Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Lower Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Rhine delta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2010","Ems - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","96",""
"2010","Upper Ems, Ems-Nordradde, Hase","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2010","Leda-Jümme, lower Ems, Ems-estuary","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Weser - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Werra","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Fulda-Diemel","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Aller","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Leine","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Tide-Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Elbe / Labe - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Mulde-Elbe-Schwarze Elster","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.88",""
"2010","Mittelelbe-Elde","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Havel","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Tide-Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Oder / Odra - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Maas / Meuse - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Eider - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Schlei-Trave - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2010","Warnow-Peene - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
