"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2005","Lorraine (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Alsace (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Franche-Comté (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Pays de la Loire (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Bretagne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Poitou-Charentes (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Aquitaine (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Limousin (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Rhône-Alpes (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Auvergne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Corse (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Hrvatska","Million cubic metres","Precipitation","67,593",""
"2005","Hrvatska","Million cubic metres","Actual evapotranspiration","42,670",""
"2005","Hrvatska","Million cubic metres","Internal Flow","24,923",""
"2005","Hrvatska","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Hrvatska","Million cubic metres","Total actual outflow",":",""
"2005","Hrvatska","Million cubic metres","Renewable freshwater resources",":",""
"2005","Hrvatska","Million cubic metres","Recharge into the aquifer",":",""
"2005","Hrvatska","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Piemonte","Million cubic metres","Precipitation","18,723.55",""
"2005","Piemonte","Million cubic metres","Actual evapotranspiration","13,072.39",""
"2005","Piemonte","Million cubic metres","Internal Flow","5,651.17",""
"2005","Piemonte","Million cubic metres","Actual external inflow from neighbouring territories","10,004.6",""
"2005","Piemonte","Million cubic metres","Total actual outflow","15,655.77",""
"2005","Piemonte","Million cubic metres","Renewable freshwater resources","15,655.77",""
"2005","Piemonte","Million cubic metres","Recharge into the aquifer","2,185.61",""
"2005","Piemonte","Million cubic metres","Groundwater available for annual abstraction","1,748.49",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Precipitation","2,407.67",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual evapotranspiration","1,680.37",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Internal Flow","727.3",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual external inflow from neighbouring territories","2,335.18",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Total actual outflow","3,062.47",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Renewable freshwater resources","3,062.47",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Recharge into the aquifer","281.19",""
"2005","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Groundwater available for annual abstraction","224.96",""
"2005","Liguria","Million cubic metres","Precipitation","3,759.69",""
"2005","Liguria","Million cubic metres","Actual evapotranspiration","2,811.94",""
