TIME,GEO,NACE_R2,UNIT,WAT_PROC,Value,Flag and Footnotes
2009,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),39,
2009,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),61,
2009,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),50,
2009,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),79,
2009,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),44,
2009,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),63,
2009,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Hatay, Kahramanmaras, Osmaniye",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Kayseri, Sivas, Yozgat",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Zonguldak, Karab�k, Bartin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Kastamonu, �ankiri, Sinop",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Samsun, Tokat, �orum, Amasya",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Erzurum, Erzincan, Bayburt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Agri, Kars, Igdir, Ardahan",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Malatya, Elazig, Bing�l, Tunceli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Van, Mus, Bitlis, Hakkari",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Gaziantep, Adiyaman, Kilis",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Sanliurfa, Diyarbakir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2009,"Mardin, Batman, Sirnak, Siirt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2010,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Severozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.38,
2010,Severen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.66,
2010,Severoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.91,
2010,Yugoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.73,
2010,Yugozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,Yuzhen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),97.71,
2010,Praha,Total - all NACE activities,Percentage,Population connected to public water supply (%),101,
2010,Stredn� Cechy,Total - all NACE activities,Percentage,Population connected to public water supply (%),79,
2010,Jihoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),86,
2010,Severoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),96,
2010,Severov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2010,Jihov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),96,
2010,Stredn� Morava,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2010,Moravskoslezsko,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,Stuttgart,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Karlsruhe,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Freiburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),98,
2010,T�bingen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Oberbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Niederbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),95,
2010,Oberpfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Oberfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Braunschweig,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Hannover,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,L�neburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2010,Weser-Ems,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2010,D�sseldorf,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
