TIME,RBD,UNIT,WW_TP,Value,Flag and Footnotes
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - primary treatment,0,
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - secondary treatment,0.1,
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - tertiary treatment,73.2,
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Independent wastewater treatment - total,0,
2009,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Resident population,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Urban wastewater collecting system,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Independent wastewater treatment - total,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Thousand,Resident population,429.77,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Urban wastewater collecting system,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - primary treatment,0,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - secondary treatment,3.6,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - tertiary treatment,83.6,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Independent wastewater treatment - total,0,
2009,Maas/Meuse - RBD (BE-Flemish region),Percentage,Resident population,:,
2009,Bulgaria,Thousand,Urban wastewater collecting system,:,
2009,Bulgaria,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Bulgaria,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Bulgaria,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Bulgaria,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Bulgaria,Thousand,Independent wastewater treatment - total,:,
2009,Bulgaria,Thousand,Resident population,:,
2009,Bulgaria,Percentage,Urban wastewater collecting system,:,
2009,Bulgaria,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2009,Bulgaria,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Bulgaria,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Bulgaria,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Bulgaria,Percentage,Independent wastewater treatment - total,:,
2009,Bulgaria,Percentage,Resident population,:,
2009,Danube - RBD (BG),Thousand,Urban wastewater collecting system,:,
2009,Danube - RBD (BG),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Danube - RBD (BG),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Danube - RBD (BG),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Danube - RBD (BG),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Danube - RBD (BG),Thousand,Independent wastewater treatment - total,:,
2009,Danube - RBD (BG),Thousand,Resident population,3523.3,
2009,Danube - RBD (BG),Percentage,Urban wastewater collecting system,70.57,
2009,Danube - RBD (BG),Percentage,Urban and other wastewater treatment plants - primary treatment,2.18,
2009,Danube - RBD (BG),Percentage,Urban and other wastewater treatment plants - secondary treatment,46.82,d
2009,Danube - RBD (BG),Percentage,Urban and other wastewater treatment plants - tertiary treatment,1.16,
2009,Danube - RBD (BG),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,20.41,
2009,Danube - RBD (BG),Percentage,Independent wastewater treatment - total,29.43,
2009,Danube - RBD (BG),Percentage,Resident population,:,
2009,Black Sea - RBD,Thousand,Urban wastewater collecting system,:,
2009,Black Sea - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Black Sea - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Black Sea - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Black Sea - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Black Sea - RBD,Thousand,Independent wastewater treatment - total,:,
2009,Black Sea - RBD,Thousand,Resident population,1150.46,
2009,Black Sea - RBD,Percentage,Urban wastewater collecting system,74.96,
2009,Black Sea - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,9.74,
2009,Black Sea - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,55.65,d
2009,Black Sea - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Black Sea - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,9.56,
2009,Black Sea - RBD,Percentage,Independent wastewater treatment - total,25.04,
2009,Black Sea - RBD,Percentage,Resident population,:,
2009,East Aegean - RBD (BG),Thousand,Urban wastewater collecting system,:,
2009,East Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,East Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,East Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,East Aegean - RBD (BG),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,East Aegean - RBD (BG),Thousand,Independent wastewater treatment - total,:,
2009,East Aegean - RBD (BG),Thousand,Resident population,2288.5,
2009,East Aegean - RBD (BG),Percentage,Urban wastewater collecting system,66.57,
2009,East Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - primary treatment,0.33,
2009,East Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - secondary treatment,28.12,d
2009,East Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,East Aegean - RBD (BG),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,38.12,
2009,East Aegean - RBD (BG),Percentage,Independent wastewater treatment - total,33.43,
2009,East Aegean - RBD (BG),Percentage,Resident population,:,
2009,West Aegean - RBD (BG),Thousand,Urban wastewater collecting system,:,
2009,West Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,West Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,West Aegean - RBD (BG),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,West Aegean - RBD (BG),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,West Aegean - RBD (BG),Thousand,Independent wastewater treatment - total,:,
2009,West Aegean - RBD (BG),Thousand,Resident population,622.88,
2009,West Aegean - RBD (BG),Percentage,Urban wastewater collecting system,75.1,
2009,West Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - primary treatment,0.06,
2009,West Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - secondary treatment,42.37,d
2009,West Aegean - RBD (BG),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,West Aegean - RBD (BG),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,32.68,
2009,West Aegean - RBD (BG),Percentage,Independent wastewater treatment - total,24.9,
2009,West Aegean - RBD (BG),Percentage,Resident population,:,
2009,Danube - RBD (CZ),Thousand,Urban wastewater collecting system,:,
2009,Danube - RBD (CZ),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Danube - RBD (CZ),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Danube - RBD (CZ),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Danube - RBD (CZ),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Danube - RBD (CZ),Thousand,Independent wastewater treatment - total,:,
2009,Danube - RBD (CZ),Thousand,Resident population,2764.68,
2009,Danube - RBD (CZ),Percentage,Urban wastewater collecting system,85.5,
2009,Danube - RBD (CZ),Percentage,Urban and other wastewater treatment plants - primary treatment,0,
2009,Danube - RBD (CZ),Percentage,Urban and other wastewater treatment plants - secondary treatment,11,
2009,Danube - RBD (CZ),Percentage,Urban and other wastewater treatment plants - tertiary treatment,65.8,
2009,Danube - RBD (CZ),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,8.6,
2009,Danube - RBD (CZ),Percentage,Independent wastewater treatment - total,:,
2009,Danube - RBD (CZ),Percentage,Resident population,:,
2009,Dyje / Thaya,Thousand,Urban wastewater collecting system,:,
2009,Dyje / Thaya,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Dyje / Thaya,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Dyje / Thaya,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Dyje / Thaya,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Dyje / Thaya,Thousand,Independent wastewater treatment - total,:,
2009,Dyje / Thaya,Thousand,Resident population,1419.87,
2009,Dyje / Thaya,Percentage,Urban wastewater collecting system,83.8,
2009,Dyje / Thaya,Percentage,Urban and other wastewater treatment plants - primary treatment,0,
2009,Dyje / Thaya,Percentage,Urban and other wastewater treatment plants - secondary treatment,9.8,
2009,Dyje / Thaya,Percentage,Urban and other wastewater treatment plants - tertiary treatment,67.5,
2009,Dyje / Thaya,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,6.5,
2009,Dyje / Thaya,Percentage,Independent wastewater treatment - total,:,
2009,Dyje / Thaya,Percentage,Resident population,:,
2009,Morava / March (CZ),Thousand,Urban wastewater collecting system,:,
2009,Morava / March (CZ),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Morava / March (CZ),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Morava / March (CZ),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Morava / March (CZ),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2009,Morava / March (CZ),Thousand,Independent wastewater treatment - total,:,
2009,Morava / March (CZ),Thousand,Resident population,1344.81,
2009,Morava / March (CZ),Percentage,Urban wastewater collecting system,87.3,
2009,Morava / March (CZ),Percentage,Urban and other wastewater treatment plants - primary treatment,0.1,
2009,Morava / March (CZ),Percentage,Urban and other wastewater treatment plants - secondary treatment,12.3,
2009,Morava / March (CZ),Percentage,Urban and other wastewater treatment plants - tertiary treatment,64,
2009,Morava / March (CZ),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,10.9,
2009,Morava / March (CZ),Percentage,Independent wastewater treatment - total,:,
2009,Morava / March (CZ),Percentage,Resident population,:,
2009,Labe / Elbe - RBD (CZ),Thousand,Urban wastewater collecting system,:,
2009,Labe / Elbe - RBD (CZ),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2009,Labe / Elbe - RBD (CZ),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2009,Labe / Elbe - RBD (CZ),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2009,Labe / Elbe - RBD (CZ),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
